MedicationNdcCode;MedicationName;ActivePrinciplesAll;MedStrength1;ActivePrinciple1;ActivePricipleUnique1;ActivePrincipleOrder1;MedStrength2;ActivePrinciple2;ActivePricipleUnique2;ActivePrincipleOrder2;MedStrength3;ActivePrinciple3;ActivePricipleUnique3;ActivePrincipleOrder3;MedStrength4;ActivePrinciple4;ActivePricipleUnique4;ActivePrincipleOrder4;Rectal;Inhalation;Sublingual;Nasal;Transdermal;Injectable;Vaginal;Oral;Ophtalmic;Otic;Topical;Vaccine;Syrup;Ointment;Cream;Liquid;Tablet;Caps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00172409960;Nabumetone oral tablet;nabumetone|||;750;nabumetone;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00185014505;Nabumetone oral tablet;nabumetone|||;500;nabumetone;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00781130605;Nabumetone oral tablet;nabumetone|||;500;nabumetone;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23490595101;Nabumetone oral tablet;nabumetone|||;750;nabumetone;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68462035805;Nabumetone oral tablet;nabumetone|||;500;nabumetone;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00003024176;Corgard (nadolol) oral tablet;nadolol|||;80;nadolol;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00247104430;Corgard (nadolol) oral tablet;nadolol|||;40;nadolol;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61570020001;Corgard (nadolol) oral tablet;nadolol|||;20;nadolol;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61570020101;Corgard (nadolol) oral tablet;nadolol|||;40;nadolol;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00093423501;Nadolol oral tablet;nadolol|||;20;nadolol;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00093423601;Nadolol oral tablet;nadolol|||;40;nadolol;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00093423701;Nadolol oral tablet;nadolol|||;80;nadolol;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00172423560;Nadolol oral tablet;nadolol|||;20;nadolol;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00172423660;Nadolol oral tablet;nadolol|||;40;nadolol;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00172423760;Nadolol oral tablet;nadolol|||;80;nadolol;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00172423960;Nadolol oral tablet;nadolol|||;160;nadolol;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00182263305;Nadolol oral tablet;nadolol|||;40;nadolol;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00364265302;Nadolol oral tablet;nadolol|||;40;nadolol;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00378117110;Nadolol oral tablet;nadolol|||;40;nadolol;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54569378900;Nadolol oral tablet;nadolol|||;20;nadolol;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54569379000;Nadolol oral tablet;nadolol|||;40;nadolol;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54569859100;Nadolol oral tablet;nadolol|||;40;nadolol;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59772246102;Nadolol oral tablet;nadolol|||;20;nadolol;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59772246202;Nadolol oral tablet;nadolol|||;40;nadolol;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00023412615;Naftin (naftifine topical) topical cream;naftifine|||;1;naftifine;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00259477020;Naftin (naftifine topical) topical gel;naftifine|||;1;naftifine;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00259477060;Naftin (naftifine topical) topical gel;naftifine|||;1;naftifine;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00259477090;Naftin (naftifine topical) topical gel;naftifine|||;1;naftifine;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00590043310;Nubain (nalbuphine) injectable solution;nalbuphine|||;20;nalbuphine;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00406311801;Naloxone HCl-Pentazocine HCl (naloxone-pentazocine) oral tablet;naloxone|pentazocine||;0.5;naloxone;0;1;50;pentazocine;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00185003901;Naltrexone Hydrochloride (naltrexone) oral tablet;naltrexone|||;50;naltrexone;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00406117003;Naltrexone Hydrochloride (naltrexone) oral tablet;naltrexone|||;50;naltrexone;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68115068030;Naltrexone Hydrochloride (naltrexone) oral tablet;naltrexone|||;50;naltrexone;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63459030042;Vivitrol (naltrexone) intramuscular powder for injection, extended release;naltrexone|||;380;naltrexone;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65757030001;Vivitrol (naltrexone) intramuscular powder for injection, extended release;naltrexone|||;380;naltrexone;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00182703264;Naphazoline Ophthalmic ophthalmic solution;naphazoline|||;0.1;naphazoline;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00065008515;Naphcon-A (naphazoline-pheniramine ophthalmic) ophthalmic solution;naphazoline|pheniramine||;0.03;naphazoline;0;1;0.3;pheniramine;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58016630401;Naphcon-A (naphazoline-pheniramine ophthalmic) ophthalmic solution;naphazoline|pheniramine||;0.03;naphazoline;0;1;0.3;pheniramine;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25866000004;Aleve (naproxen) oral tablet;naproxen|||;220;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25866010501;Aleve (naproxen) oral tablet;naproxen|||;220;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25866050442;Aleve (naproxen) oral tablet;naproxen|||;220;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68115001030;Aleve (naproxen) oral tablet;naproxen|||;220;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25866000003;Aleve Caplet (naproxen) oral tablet;naproxen|||;220;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25866051981;Aleve Easy Open Arthritis (naproxen) oral tablet;naproxen|||;220;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25866005440;Aleve Gelcap (naproxen) oral tablet;naproxen|||;220;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00004620001;Anaprox-DS (naproxen) oral tablet;naproxen|||;550;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00004620014;Anaprox-DS (naproxen) oral tablet;naproxen|||;550;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00004620314;Anaprox-DS (naproxen) oral tablet;naproxen|||;550;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18393027662;Anaprox-DS (naproxen) oral tablet;naproxen|||;550;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52959001630;Anaprox-DS (naproxen) oral tablet;naproxen|||;550;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54569176301;Anaprox-DS (naproxen) oral tablet;naproxen|||;550;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64158027642;Anaprox-DS (naproxen) oral tablet;naproxen|||;550;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00004641501;EC-Naprosyn (naproxen) oral enteric coated tablet;naproxen|||;375;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00004641601;EC-Naprosyn (naproxen) oral enteric coated tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52959045630;EC-Naprosyn (naproxen) oral enteric coated tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52959045660;EC-Naprosyn (naproxen) oral enteric coated tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54569398201;EC-Naprosyn (naproxen) oral enteric coated tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55289069314;EC-Naprosyn (naproxen) oral enteric coated tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55289069330;EC-Naprosyn (naproxen) oral enteric coated tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00086009175;Naprelan 500 (naproxen) oral tablet, extended release;naproxen|||;550;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68453077703;Naprelan 750 (naproxen) oral tablet, extended release;naproxen|||;825;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00004631001;Naprosyn (naproxen) oral tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00004631014;Naprosyn (naproxen) oral tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00004631114;Naprosyn (naproxen) oral tablet;naproxen|||;375;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00004631301;Naprosyn (naproxen) oral tablet;naproxen|||;250;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00004631601;Naprosyn (naproxen) oral tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18393027253;Naprosyn (naproxen) oral tablet;naproxen|||;250;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18393027353;Naprosyn (naproxen) oral tablet;naproxen|||;375;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52959011114;Naprosyn (naproxen) oral tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52959011128;Naprosyn (naproxen) oral tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52959011130;Naprosyn (naproxen) oral tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52959019230;Naprosyn (naproxen) oral tablet;naproxen|||;375;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54569029401;Naprosyn (naproxen) oral tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55289042040;Naprosyn (naproxen) oral tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55289097717;Naprosyn (naproxen) oral tablet;naproxen|||;250;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58864036090;Naprosyn (naproxen) oral tablet;naproxen|||;375;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00093100501;Naproxen Enteric Coated (naproxen) oral enteric coated tablet;naproxen|||;375;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00093100601;Naproxen Enteric Coated (naproxen) oral enteric coated tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00228274610;Naproxen Enteric Coated (naproxen) oral enteric coated tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00781165301;Naproxen Enteric Coated (naproxen) oral enteric coated tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12280021400;Naproxen Enteric Coated (naproxen) oral enteric coated tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21695034320;Naproxen Enteric Coated (naproxen) oral enteric coated tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50111061503;Naproxen Enteric Coated (naproxen) oral enteric coated tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52959051610;Naproxen Enteric Coated (naproxen) oral enteric coated tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52959051630;Naproxen Enteric Coated (naproxen) oral enteric coated tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52959051640;Naproxen Enteric Coated (naproxen) oral enteric coated tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66267037360;Naproxen Enteric Coated (naproxen) oral enteric coated tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00004631201;Naproxen oral tablet;naproxen|||;250;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00005330131;Naproxen oral tablet;naproxen|||;375;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00005330231;Naproxen oral tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00054864125;Naproxen oral tablet;naproxen|||;250;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00093014705;Naproxen oral tablet;naproxen|||;250;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00093014801;Naproxen oral tablet;naproxen|||;375;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00093014901;Naproxen oral tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00093014905;Naproxen oral tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00093014910;Naproxen oral tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00143134801;Naproxen oral tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00143134805;Naproxen oral tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00172410960;Naproxen oral tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00228252310;Naproxen oral tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00781116510;Naproxen oral tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53746019005;Naproxen oral tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53746019010;Naproxen oral tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68462018960;Naproxen oral tablet;naproxen|||;375;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68462019005;Naproxen oral tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68462019060;Naproxen oral tablet;naproxen|||;500;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68462017805;Naproxen Sodium (naproxen) oral tablet;naproxen|||;275;naproxen;1;1;;;0;2;;;0;3;;;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
